name,style,filename,url
Nancy,Default,10374874-07e2-4f50-898f-efd72c9f01bd.wav,https://cvoiceprodeus.blob.core.windows.net/acc-public-files/285eecc3370e47dcb1a3263c3b6de892/10374874-07e2-4f50-898f-efd72c9f01bd.wav
Nancy,Angry,aa50eea7-8eab-49cd-81ea-772ddd48beff.wav,https://cvoiceprodeus.blob.core.windows.net/acc-public-files/285eecc3370e47dcb1a3263c3b6de892/aa50eea7-8eab-49cd-81ea-772ddd48beff.wav
Nancy,Cheerful,aa9d9c4e-cd69-4b91-b0ef-d592a46a7c6a.wav,https://cvoiceprodeus.blob.core.windows.net/acc-public-files/285eecc3370e47dcb1a3263c3b6de892/aa9d9c4e-cd69-4b91-b0ef-d592a46a7c6a.wav
Nancy,Excited,ce45e337-ed9a-4a40-95b2-9cc61ef0fd65.wav,https://cvoiceprodeus.blob.core.windows.net/acc-public-files/285eecc3370e47dcb1a3263c3b6de892/ce45e337-ed9a-4a40-95b2-9cc61ef0fd65.wav
Nancy,Friendly,70db3c96-5641-4878-8bcc-d8e6be043b0d.wav,https://cvoiceprodeus.blob.core.windows.net/acc-public-files/285eecc3370e47dcb1a3263c3b6de892/70db3c96-5641-4878-8bcc-d8e6be043b0d.wav
Nancy,Hopeful,544cdf2d-3910-4ca7-b8d9-d6a9c94dcf32.wav,https://cvoiceprodeus.blob.core.windows.net/acc-public-files/285eecc3370e47dcb1a3263c3b6de892/544cdf2d-3910-4ca7-b8d9-d6a9c94dcf32.wav
Nancy,Sad,ac6db2a3-f792-4acb-9175-70d578c5fe70.wav,https://cvoiceprodeus.blob.core.windows.net/acc-public-files/285eecc3370e47dcb1a3263c3b6de892/ac6db2a3-f792-4acb-9175-70d578c5fe70.wav
Nancy,Shouting,10d89cdd-dc6d-41f8-b6a3-f6b847fe8e38.wav,https://cvoiceprodeus.blob.core.windows.net/acc-public-files/285eecc3370e47dcb1a3263c3b6de892/10d89cdd-dc6d-41f8-b6a3-f6b847fe8e38.wav
Nancy,Terrified,11b1ebf3-9a4a-49be-9ac8-3e28c8fd67d9.wav,https://cvoiceprodeus.blob.core.windows.net/acc-public-files/285eecc3370e47dcb1a3263c3b6de892/11b1ebf3-9a4a-49be-9ac8-3e28c8fd67d9.wav
Nancy,Unfriendly,0e66db3b-efd6-434c-848f-c0c177c69652.wav,https://cvoiceprodeus.blob.core.windows.net/acc-public-files/285eecc3370e47dcb1a3263c3b6de892/0e66db3b-efd6-434c-848f-c0c177c69652.wav
Nancy,Whispering,038c6c59-fdd5-4856-b3d5-2a9fc5313f9a.wav,https://cvoiceprodeus.blob.core.windows.net/acc-public-files/285eecc3370e47dcb1a3263c3b6de892/038c6c59-fdd5-4856-b3d5-2a9fc5313f9a.wav
Roger,Default,c4bbb612-8521-4792-a8f2-4442cb91a7ed.wav,https://cvoiceprodeus.blob.core.windows.net/acc-public-files/285eecc3370e47dcb1a3263c3b6de892/c4bbb612-8521-4792-a8f2-4442cb91a7ed.wav
Sara,Default,6c5ab473-82a7-4589-8a3a-b50f4efe717b.wav,https://cvoiceprodeus.blob.core.windows.net/acc-public-files/285eecc3370e47dcb1a3263c3b6de892/6c5ab473-82a7-4589-8a3a-b50f4efe717b.wav
Sara,Angry,3bcffded-482c-4ef2-9330-c1dc44938365.wav,https://cvoiceprodeus.blob.core.windows.net/acc-public-files/285eecc3370e47dcb1a3263c3b6de892/3bcffded-482c-4ef2-9330-c1dc44938365.wav
Sara,Cheerful,a7f87f25-9ab8-4171-9ddf-e4b4df824f83.wav,https://cvoiceprodeus.blob.core.windows.net/acc-public-files/285eecc3370e47dcb1a3263c3b6de892/a7f87f25-9ab8-4171-9ddf-e4b4df824f83.wav
Sara,Excited,57534e5b-494d-45b9-a4ef-ccbb1d5e1761.wav,https://cvoiceprodeus.blob.core.windows.net/acc-public-files/285eecc3370e47dcb1a3263c3b6de892/57534e5b-494d-45b9-a4ef-ccbb1d5e1761.wav
Sara,Friendly,1fc54564-99b9-4359-9ddf-4080b1177c17.wav,https://cvoiceprodeus.blob.core.windows.net/acc-public-files/285eecc3370e47dcb1a3263c3b6de892/1fc54564-99b9-4359-9ddf-4080b1177c17.wav
Sara,Hopeful,8a5fd3e2-2afe-462a-87a4-0e04e4b7b4fb.wav,https://cvoiceprodeus.blob.core.windows.net/acc-public-files/285eecc3370e47dcb1a3263c3b6de892/8a5fd3e2-2afe-462a-87a4-0e04e4b7b4fb.wav
Sara,Sad,6708da83-5065-437b-9950-a0c02626f161.wav,https://cvoiceprodeus.blob.core.windows.net/acc-public-files/285eecc3370e47dcb1a3263c3b6de892/6708da83-5065-437b-9950-a0c02626f161.wav
Sara,Shouting,bd1fc239-00c8-42dd-9024-8fa5921662bb.wav,https://cvoiceprodeus.blob.core.windows.net/acc-public-files/285eecc3370e47dcb1a3263c3b6de892/bd1fc239-00c8-42dd-9024-8fa5921662bb.wav
Sara,Terrified,b6073141-bf9c-400c-ad13-bc90513fe207.wav,https://cvoiceprodeus.blob.core.windows.net/acc-public-files/285eecc3370e47dcb1a3263c3b6de892/b6073141-bf9c-400c-ad13-bc90513fe207.wav
Sara,Unfriendly,0ccbf1e2-27b4-4890-a327-085147940936.wav,https://cvoiceprodeus.blob.core.windows.net/acc-public-files/285eecc3370e47dcb1a3263c3b6de892/0ccbf1e2-27b4-4890-a327-085147940936.wav
Sara,Whispering,8400e78c-9dec-48f5-b535-02900a531173.wav,https://cvoiceprodeus.blob.core.windows.net/acc-public-files/285eecc3370e47dcb1a3263c3b6de892/8400e78c-9dec-48f5-b535-02900a531173.wav
